match_id,start_time_s,start_time_utc,patch,patch_source,winner,winner_team_index,team_1_average_badge,team_2_average_badge,team_1_hero_1,team_1_hero_2,team_1_hero_3,team_1_hero_4,team_1_hero_5,team_1_hero_6,team_2_hero_1,team_2_hero_2,team_2_hero_3,team_2_hero_4,team_2_hero_5,team_2_hero_6
77921739,1777005392,2026-04-24 04:36:32 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,84,84,81,80,66,50,31,14,18,27,67,17,19,3
77921682,1777005371,2026-04-24 04:36:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,66,65,2,17,67,18,77,19,1,35,79,76,4,64
77921631,1777005353,2026-04-24 04:35:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,102,102,52,65,81,77,18,11,19,58,1,2,10,31
77921620,1777005347,2026-04-24 04:35:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,75,75,13,1,8,15,31,27,52,4,80,69,50,18
77921584,1777005334,2026-04-24 04:35:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,63,63,63,80,19,72,69,65,3,14,15,66,27,13
77921577,1777005333,2026-04-24 04:35:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,55,55,63,52,79,12,13,25,3,72,15,65,77,67
77921575,1777005330,2026-04-24 04:35:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,86,86,72,14,31,8,77,13,65,58,80,63,6,79
77921530,1777005316,2026-04-24 04:35:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,67,15,1,66,17,69,64,77,81,19,79,76
77921512,1777005308,2026-04-24 04:35:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,71,71,1,69,6,11,50,3,66,63,20,15,79,52
77921506,1777005306,2026-04-24 04:35:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,81,81,27,2,76,19,20,79,63,12,4,10,13,11
77921503,1777005304,2026-04-24 04:35:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,52,52,12,80,2,8,4,64,60,31,69,72,13,1
77921487,1777005301,2026-04-24 04:35:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,104,104,65,76,16,64,11,10,7,31,6,15,20,77
77921477,1777005298,2026-04-24 04:34:58 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,43,44,7,81,14,16,77,79,3,63,80,76,18,35
77921445,1777005283,2026-04-24 04:34:43 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,1,64,27,2,67,79,15,13,18,7,35,3
77921434,1777005281,2026-04-24 04:34:41 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,32,32,76,52,15,11,14,4,80,66,69,67,13,64
77921431,1777005280,2026-04-24 04:34:40 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,16,2,79,77,35,15,63,1,67,6,52,69,76
77921430,1777005278,2026-04-24 04:34:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,23,23,76,80,27,63,12,10,13,8,1,65,11,64
77921423,1777005273,2026-04-24 04:34:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,21,16,65,76,69,14,27,18,79,1,60,72,17,80
77921412,1777005269,2026-04-24 04:34:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,26,24,80,65,8,31,79,13,7,18,3,35,6,58
77921411,1777005266,2026-04-24 04:34:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,12,12,72,67,7,13,27,11,35,25,2,4,63,76
77921408,1777005265,2026-04-24 04:34:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,46,50,14,19,63,79,64,31,11,4,20,3,65
77921406,1777005264,2026-04-24 04:34:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,54,54,1,67,65,66,50,18,7,15,72,2,19,8
77921402,1777005264,2026-04-24 04:34:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,65,65,3,76,19,80,79,13,35,77,69,72,20,52
77921400,1777005264,2026-04-24 04:34:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,64,64,65,17,63,35,67,11,64,25,14,3,7,58
77921399,1777005264,2026-04-24 04:34:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,62,11,58,17,76,7,19,63,14,69,13,16,25
77921384,1777005254,2026-04-24 04:34:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,71,71,13,63,65,10,69,19,79,77,6,2,50,31
77921343,1777005233,2026-04-24 04:33:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,52,52,63,80,6,79,76,19,60,1,4,65,11,15
77921342,1777005233,2026-04-24 04:33:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,73,73,16,65,81,1,31,79,12,18,3,13,63,76
77921341,1777005233,2026-04-24 04:33:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,46,46,58,31,69,17,10,66,76,63,35,67,72,77
77921337,1777005232,2026-04-24 04:33:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,74,76,52,31,72,2,79,10,65,60,1,69,76,35
77921336,1777005232,2026-04-24 04:33:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,71,71,52,50,67,17,79,27,65,14,4,19,11,69
77921335,1777005232,2026-04-24 04:33:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,31,34,17,72,65,4,2,11,67,12,58,66,1,3
77921326,1777005229,2026-04-24 04:33:49 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,103,103,13,17,18,77,2,12,31,15,7,76,1,11
77921309,1777005225,2026-04-24 04:33:45 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,81,81,31,6,8,67,65,7,3,15,80,10,20,66
77921303,1777005222,2026-04-24 04:33:42 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,44,44,50,81,11,66,67,3,80,25,12,69,2,13
77921299,1777005218,2026-04-24 04:33:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,102,102,52,31,12,64,65,4,15,14,13,6,25,81
77921298,1777005218,2026-04-24 04:33:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,32,32,58,13,69,67,77,80,65,15,2,3,11,35
77921290,1777005216,2026-04-24 04:33:36 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,86,86,16,20,4,64,69,76,17,19,18,58,79,65
77921287,1777005213,2026-04-24 04:33:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,31,31,3,63,81,18,64,79,11,19,80,14,16,17
77921273,1777005208,2026-04-24 04:33:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,76,76,1,65,11,15,81,60,4,67,2,16,3,25
77921262,1777005204,2026-04-24 04:33:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,44,43,15,67,65,64,50,16,76,6,13,11,80,79
77921258,1777005200,2026-04-24 04:33:20 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,82,82,17,80,60,11,20,58,63,69,76,72,31,10
77921256,1777005200,2026-04-24 04:33:20 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,46,45,13,69,20,63,14,25,3,80,76,79,64,6
77921250,1777005199,2026-04-24 04:33:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,44,44,76,13,31,6,11,2,3,79,81,65,15,66
77921242,1777005196,2026-04-24 04:33:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,36,36,31,17,80,81,18,76,11,27,1,72,79,63
77921241,1777005195,2026-04-24 04:33:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,72,72,1,8,6,79,2,77,72,12,76,67,7,63
77921240,1777005195,2026-04-24 04:33:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,103,103,8,1,64,50,31,15,76,19,69,20,2,6
77921239,1777005195,2026-04-24 04:33:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,94,94,66,2,69,1,76,12,14,15,17,6,4,3
77921237,1777005194,2026-04-24 04:33:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,72,72,20,66,13,72,14,65,69,8,2,12,27,1
77921220,1777005187,2026-04-24 04:33:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,42,42,13,6,1,69,63,67,58,81,15,20,77,11
77921218,1777005184,2026-04-24 04:33:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,22,22,50,18,65,7,76,16,8,27,3,13,11,15
77921217,1777005183,2026-04-24 04:33:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,72,72,76,77,80,2,65,69,1,13,18,7,67,4
77921216,1777005183,2026-04-24 04:33:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,81,81,80,58,14,15,4,18,31,50,1,11,69,19
77921215,1777005183,2026-04-24 04:33:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,42,42,76,2,66,63,4,67,69,1,7,6,11,3
77921214,1777005183,2026-04-24 04:33:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,66,66,58,76,2,6,19,15,17,72,64,79,11,63
77921205,1777005182,2026-04-24 04:33:02 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,66,66,52,67,11,2,19,77,60,76,31,63,64,35
77921203,1777005182,2026-04-24 04:33:02 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,22,22,7,52,64,12,79,1,72,65,76,15,67,60
77921202,1777005180,2026-04-24 04:33:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,102,102,52,64,6,79,1,63,66,27,69,15,31,13
77921201,1777005179,2026-04-24 04:32:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,32,33,52,60,2,76,18,80,58,31,63,81,69,6
77921191,1777005176,2026-04-24 04:32:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,83,83,13,8,2,66,31,15,77,18,80,69,7,1
77921190,1777005176,2026-04-24 04:32:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,35,35,2,11,72,80,79,50,67,14,6,65,81,64
77921182,1777005174,2026-04-24 04:32:54 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,14,14,52,15,11,67,77,76,14,79,27,81,63,6
77921181,1777005172,2026-04-24 04:32:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,32,32,52,64,12,7,60,25,79,76,80,63,4,6
77921170,1777005169,2026-04-24 04:32:49 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,2,18,31,69,17,1,11,64,27,63,65,67
77921158,1777005164,2026-04-24 04:32:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,84,84,66,65,76,77,67,69,15,12,27,2,50,10
77921156,1777005162,2026-04-24 04:32:42 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,95,95,80,79,20,77,1,19,6,25,50,3,8,60
77921154,1777005161,2026-04-24 04:32:41 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,65,65,79,69,64,67,19,80,6,50,31,8,11,63
77921133,1777005157,2026-04-24 04:32:37 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,33,33,6,15,17,35,11,13,18,79,76,1,31,3
77921132,1777005157,2026-04-24 04:32:37 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,51,51,69,66,77,72,14,63,3,64,79,31,19,81
77921130,1777005154,2026-04-24 04:32:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,64,64,1,80,76,18,11,17,16,2,52,67,27,31
77921128,1777005153,2026-04-24 04:32:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,26,31,2,67,27,20,66,81,77,8,15,31,19,79
77921122,1777005153,2026-04-24 04:32:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,103,103,63,18,60,7,16,1,3,65,15,80,19,69
77921119,1777005150,2026-04-24 04:32:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,82,82,4,27,31,15,13,60,65,77,79,63,25,11
77921109,1777005148,2026-04-24 04:32:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,81,81,7,65,11,8,15,12,1,50,3,79,4,66
77921108,1777005147,2026-04-24 04:32:27 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,93,93,15,35,18,2,13,3,6,81,79,65,8,1
77921107,1777005147,2026-04-24 04:32:27 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,45,79,13,19,76,77,31,27,35,3,63,69,16
77921068,1777005130,2026-04-24 04:32:10 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,95,95,77,65,17,12,31,20,11,76,60,79,72,80
77921051,1777005124,2026-04-24 04:32:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,53,53,35,11,77,76,58,31,69,1,15,79,2,64
77921041,1777005119,2026-04-24 04:31:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,62,17,14,35,15,76,27,81,72,19,69,63,31
77921040,1777005119,2026-04-24 04:31:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,116,116,72,67,65,13,6,16,80,19,1,79,69,64
77921039,1777005118,2026-04-24 04:31:58 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,77,2,11,3,25,31,72,67,66,8,60,1
77921038,1777005118,2026-04-24 04:31:58 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,54,54,58,65,77,4,18,17,31,20,67,52,16,1
77921030,1777005117,2026-04-24 04:31:57 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,62,62,63,10,3,64,72,2,8,65,31,67,19,11
77921025,1777005116,2026-04-24 04:31:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,52,52,20,1,31,12,76,63,13,64,4,67,27,10
77921024,1777005116,2026-04-24 04:31:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,86,86,77,1,2,7,79,18,72,17,80,20,15,60
77921023,1777005113,2026-04-24 04:31:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,73,73,17,58,27,69,2,19,11,3,4,79,1,63
77921018,1777005112,2026-04-24 04:31:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,86,86,1,13,15,64,11,4,16,2,65,10,63,12
77921015,1777005111,2026-04-24 04:31:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,71,71,19,27,20,64,79,13,66,65,12,63,15,69
77921014,1777005110,2026-04-24 04:31:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,44,44,63,80,10,60,64,35,12,3,52,20,65,19
77921012,1777005108,2026-04-24 04:31:48 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,43,27,63,31,10,11,76,35,81,67,3,7,72
77921006,1777005108,2026-04-24 04:31:48 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,15,14,65,79,7,66,63,18,80,35,81,15,14,3
77921005,1777005105,2026-04-24 04:31:45 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,53,52,79,58,13,66,63,11,72,15,69,67,2,1
77920995,1777005102,2026-04-24 04:31:42 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,45,3,4,18,72,13,31,25,12,7,1,79,52
77920994,1777005102,2026-04-24 04:31:42 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,56,56,66,67,8,69,35,25,64,27,11,20,65,10
77920991,1777005101,2026-04-24 04:31:41 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,81,81,81,4,18,20,65,1,25,76,79,52,11,3
77920980,1777005096,2026-04-24 04:31:36 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,4,77,20,79,80,65,13,76,15,3,11,31
77920977,1777005095,2026-04-24 04:31:35 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,94,94,58,13,15,72,69,11,77,65,1,80,20,14
77920970,1777005094,2026-04-24 04:31:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,111,111,19,50,64,69,65,31,10,1,6,63,3,27
77920957,1777005088,2026-04-24 04:31:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,23,31,12,66,25,63,67,13,16,31,52,80,79,65
77920954,1777005085,2026-04-24 04:31:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,25,25,65,7,6,81,4,3,60,1,19,79,67,15
77920944,1777005081,2026-04-24 04:31:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,15,15,31,76,65,63,11,79,2,52,12,14,64,77
77920943,1777005080,2026-04-24 04:31:20 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,102,102,15,67,66,7,31,63,11,65,79,2,19,81
77920942,1777005079,2026-04-24 04:31:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,26,26,80,69,10,1,72,14,76,31,25,77,2,67
77920929,1777005074,2026-04-24 04:31:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,81,81,67,25,69,65,77,20,10,19,76,13,18,79
77920914,1777005067,2026-04-24 04:31:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,61,61,15,80,8,7,35,16,63,72,11,1,79,27
77920912,1777005066,2026-04-24 04:31:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,63,63,65,76,35,31,13,79,77,69,12,7,15,25
77920911,1777005067,2026-04-24 04:31:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,103,103,27,50,58,65,18,63,12,64,80,31,77,2
77920909,1777005064,2026-04-24 04:31:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,33,33,52,79,1,11,65,31,6,13,35,8,14,17
77920905,1777005064,2026-04-24 04:31:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,15,15,12,81,50,69,19,2,72,13,6,52,67,20
77920904,1777005063,2026-04-24 04:31:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,67,65,69,7,35,19,12,80,64,11,63,1
77920903,1777005062,2026-04-24 04:31:02 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,43,43,2,18,80,58,10,63,64,76,11,1,13,79
77920899,1777005061,2026-04-24 04:31:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,53,54,65,8,6,31,27,69,52,76,18,25,58,79
77920896,1777005059,2026-04-24 04:30:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,65,7,35,14,72,50,6,4,19,10,63,67
77920893,1777005059,2026-04-24 04:30:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,42,42,31,1,15,13,80,11,27,16,60,2,3,6
77920890,1777005059,2026-04-24 04:30:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,34,35,2,66,27,1,79,4,15,63,20,31,12,52
